Participant,Session,Block,Task,Order,Trial,OnsetDelay,Ndots,Color,ColorIsTarget,ColorResponse,ColorRT,NumerosityResponse,NumerosityRT
MGM2000WRNO,2023-12-13-16-19-54,50,single,random,8,0.9765347216148914,25,p1,True,target,1.7850039140403169,0.4397199942709825,1.7186752112966133
MGM2000WRNO,2023-12-13-16-19-54,50,single,random,9,0.8863721738031787,86,p2,True,target,1.7850039140403169,0.8493149049937936,2.068904090479009
MGM2000WRNO,2023-12-13-16-19-54,51,dual,descending,1,0.9761881525100073,86,2s,True,target,1.3845535283826393,0.6236512938031128,1.8853074238099907
MGM2000WRNO,2023-12-13-16-19-54,51,dual,descending,2,0.9249267859036732,71,1s,True,target,1.134438420187962,0.6576553995989688,0.5008395489348914
MGM2000WRNO,2023-12-13-16-19-54,51,dual,descending,3,0.6420707035647752,67,2p,False,distractor,1.1844239277588713,0.6947507877399026,1.435020430349141
MGM2000WRNO,2023-12-13-16-19-54,51,dual,descending,4,0.5986998164479773,42,1p,False,distractor,1.951762257667724,0.4428112766160604,0.6841991324781702
MGM2000WRNO,2023-12-13-16-19-54,51,dual,descending,5,0.7146397348863694,25,s1,False,distractor,1.5013223889591245,0.3763487061968872,0.6173854212670449
MGM2000WRNO,2023-12-13-16-19-54,51,dual,descending,6,0.5299340160899907,18,s2,False,distractor,2.0518536214085543,0.31452305929533086,0.6509475012667281
MGM2000WRNO,2023-12-13-16-19-54,51,dual,descending,7,0.6613972095781264,6,1p,False,distractor,1.8684257319041535,0.2295127948056908,0.4840782056280659
MGM2000WRNO,2023-12-13-16-19-54,51,dual,descending,8,0.7737658109177925,3,2s,True,target,1.2178595152377056,0.15995894204143984,1.0178517088415902
MGM2000WRNO,2023-12-13-16-19-54,51,dual,descending,9,0.5197338102976864,2,s1,False,distractor,1.7513973809541312,0.0440358541010216,0.25056975845700435
MGM2000WRNO,2023-12-13-16-19-54,52,single,ascending,1,0.9570729080175757,2,p2,True,distractor,1.7513973809541312,0.034762007065788136,2.1022272803165833
MGM2000WRNO,2023-12-13-16-19-54,52,single,ascending,2,0.7470232052729758,3,2p,False,distractor,1.7513973809541312,0.08576816575957222,1.235271752918834
