Participant,Session,Block,Task,Order,Trial,OnsetDelay,Ndots,Color,ColorIsTarget,ColorResponse,ColorRT,NumerosityResponse,NumerosityRT
PBF2003WRNO,2023-12-13-13-14-27,42,dual,ascending,4,0.8925055251465579,18,2s,True,target,1.8029652293225809,0.09504712798897837,0.500769405884057
PBF2003WRNO,2023-12-13-13-14-27,42,dual,ascending,5,0.7334165643348468,25,1p,False,distractor,1.9018317084810406,0.11772448882159563,0.7339342204613786
PBF2003WRNO,2023-12-13-13-14-27,42,dual,ascending,6,0.54836856182426,42,p1,True,target,1.7182012074117665,0.06103108674005257,0.6341164023397141
PBF2003WRNO,2023-12-13-13-14-27,42,dual,ascending,7,0.6467694397100262,67,s2,False,distractor,1.8016416272839706,0.18899619429553544,0.6174062375976064
PBF2003WRNO,2023-12-13-13-14-27,42,dual,ascending,8,0.9400088446988084,71,2s,True,target,1.084302813775139,0.237590538936858,0.9007597027848533
PBF2003WRNO,2023-12-13-13-14-27,42,dual,ascending,9,0.8484431672322937,86,s1,False,distractor,1.367910052282241,0.3736547039325613,0.500568502004171
PBF2003WRNO,2023-12-13-13-14-27,43,single,random,1,0.64370911637572,6,1s,True,distractor,1.367910052282241,0.14850090709443325,0.917756606500916
PBF2003WRNO,2023-12-13-13-14-27,43,single,random,2,0.8937724206073827,42,p1,True,distractor,1.367910052282241,0.5097188689282646,1.2347244631273497
PBF2003WRNO,2023-12-13-13-14-27,43,single,random,3,0.6511014476131134,67,s2,False,distractor,1.367910052282241,0.7867066333838032,1.0845836438129481
PBF2003WRNO,2023-12-13-13-14-27,43,single,random,4,0.6202910821134128,18,1p,False,distractor,1.367910052282241,0.388233007324958,1.6183445146998565
PBF2003WRNO,2023-12-13-13-14-27,43,single,random,5,0.5573563477297683,3,2p,False,distractor,1.367910052282241,0.015676365074818222,1.3848575075244298
PBF2003WRNO,2023-12-13-13-14-27,43,single,random,6,0.9502466634773882,2,p2,True,distractor,1.367910052282241,0.007577307634597741,0.8344104186362529
PBF2003WRNO,2023-12-13-13-14-27,43,single,random,7,0.6292629272694963,86,2p,False,distractor,1.367910052282241,0.7964255023120679,2.135414813645184
PBF2003WRNO,2023-12-13-13-14-27,43,single,random,8,0.8858333974081778,25,p1,True,distractor,1.367910052282241,0.5534537791054548,0.9679057605280832
PBF2003WRNO,2023-12-13-13-14-27,43,single,random,9,0.796960627611537,71,s1,False,distractor,1.367910052282241,0.7397321002305247,1.1177884525641275
PBF2003WRNO,2023-12-13-13-14-27,44,dual,descending,1,0.8276875131222489,86,s2,False,distractor,1.1190669600800902,0.4238688600619279,0.9677807398511504
PBF2003WRNO,2023-12-13-13-14-27,44,dual,descending,2,0.9100508218327252,71,2s,True,target,2.4020708649550215,0.3947122532771344,1.4680715217800753
PBF2003WRNO,2023-12-13-13-14-27,44,dual,descending,3,0.6787910310450997,67,1s,True,target,1.7864015440391086,0.5453547216652345,0.5840987999254139
PBF2003WRNO,2023-12-13-13-14-27,44,dual,descending,4,0.8916090052212444,42,1p,False,distractor,1.6361462779277645,0.35097734309994405,0.5507195220088761
PBF2003WRNO,2023-12-13-13-14-27,44,dual,descending,5,0.7805442789617383,25,p2,True,target,1.151043020796351,0.29590375250644513,0.734174931923917
PBF2003WRNO,2023-12-13-13-14-27,44,dual,descending,6,0.735515382487435,18,s1,False,distractor,1.4512490872220951,0.11448486584550746,0.8675987445676583
PBF2003WRNO,2023-12-13-13-14-27,44,dual,descending,7,0.53173657152468,6,p2,True,target,1.034285522357095,0.0027178731704655236,0.8676096294511808
PBF2003WRNO,2023-12-13-13-14-27,44,dual,descending,8,0.9399265728402058,3,s2,False,distractor,2.6689321741032472,0.005957496146553698,0.4006297061605437
PBF2003WRNO,2023-12-13-13-14-27,44,dual,descending,9,0.6169855310963352,2,1s,True,target,1.4860751218802761,0.0010980616824213918,1.4182249675650382
PBF2003WRNO,2023-12-13-13-14-27,45,dual,ascending,1,0.5917438861655618,2,2s,True,distractor,3.1359307572020043,0.0448329718596117,0.21708006424159976
PBF2003WRNO,2023-12-13-13-14-27,45,dual,ascending,2,0.6153788785542234,3,2p,False,distractor,2.2352534685487626,0.023775422515038613,0.4672871880538878
PBF2003WRNO,2023-12-13-13-14-27,45,dual,ascending,3,0.740362057282796,6,1p,False,distractor,2.335298003275966,0.009197119122641784,0.5840403325419175
PBF2003WRNO,2023-12-13-13-14-27,45,dual,ascending,4,0.7029046512736201,18,p1,True,target,1.2844631014850165,0.10638580840528702,0.7009001489059301
PBF2003WRNO,2023-12-13-13-14-27,45,dual,ascending,5,0.8068971100789125,25,s2,False,distractor,1.0509857352044492,0.218152801080329,0.7007670423081436
PBF2003WRNO,2023-12-13-13-14-27,45,dual,ascending,6,0.8907447477858831,42,p2,True,target,1.4013135879431502,0.030254668467214963,0.533889934526087
PBF2003WRNO,2023-12-13-13-14-27,45,dual,ascending,7,0.7648044560078573,67,1s,True,target,2.7022787973619415,0.1225839232857279,0.6341098714074178
PBF2003WRNO,2023-12-13-13-14-27,45,dual,ascending,8,0.8185120424607877,71,s1,False,distractor,1.000900957496924,0.2635075227455634,0.5507807883659552
PBF2003WRNO,2023-12-13-13-14-27,45,dual,ascending,9,0.645364109166271,86,2s,True,target,1.4179425825423095,0.3752745154206053,0.4672629303095164
PBF2003WRNO,2023-12-13-13-14-27,46,dual,descending,1,0.9989786961369426,86,p1,True,target,1.0843802519593737,0.331539605243415,0.6341176463247393
PBF2003WRNO,2023-12-13-13-14-27,46,dual,descending,2,0.5366121400488233,71,2p,False,distractor,1.034330927875999,0.19871506322379995,0.4837958269199589
PBF2003WRNO,2023-12-13-13-14-27,46,dual,descending,3,0.9736809921254901,67,1p,False,distractor,0.984238064258534,0.180897136855315,0.6174012616502296
