Participant,Session,Block,Task,Order,Trial,OnsetDelay,Ndots,Color,ColorIsTarget,ColorResponse,ColorRT,NumerosityResponse,NumerosityRT
JDB2003WRNO,2023-12-13-16-14-20,17,dual,ascending,2,0.9848387923212183,3,1p,False,distractor,1.6514642521935912,0.012436742098730047,0.3504738612807614
JDB2003WRNO,2023-12-13-16-14-20,17,dual,ascending,3,0.8676823114616186,6,2p,False,distractor,1.5013011981347972,0.07236976715636123,0.5673127459572243
JDB2003WRNO,2023-12-13-16-14-20,17,dual,ascending,4,0.794171054513745,18,s1,False,target,1.4046384105977268,0.6814188866609376,0.5173727366648109
JDB2003WRNO,2023-12-13-16-14-20,17,dual,ascending,5,0.5544542986692111,25,2s,True,target,1.918266470699109,0.5793707629141602,1.9516218016617586
JDB2003WRNO,2023-12-13-16-14-20,17,dual,ascending,6,0.6159619669200463,42,s2,False,target,1.3511580476804284,0.7381122887424807,0.9675216716043451
JDB2003WRNO,2023-12-13-16-14-20,17,dual,ascending,7,0.5440581639402406,67,p2,True,target,1.3713502542996139,0.838540601001214,0.6507710469729773
JDB2003WRNO,2023-12-13-16-14-20,17,dual,ascending,8,0.9161920324811306,71,p1,True,target,1.0175627538874323,0.9114321179631979,0.8007350649884302
JDB2003WRNO,2023-12-13-16-14-20,17,dual,ascending,9,0.6519203064753499,86,2p,False,target,0.8707845565445496,0.9276302328436387,0.4673966520892918
JDB2003WRNO,2023-12-13-16-14-20,18,dual,descending,1,0.9531980499081,86,s1,False,target,3.6195422917382984,0.8272019205849055,0.2504492305702115
JDB2003WRNO,2023-12-13-16-14-20,18,dual,descending,2,0.7616358947113422,71,1p,False,distractor,1.20104537461998,0.8628377733218754,0.6674372056831999
JDB2003WRNO,2023-12-13-16-14-20,18,dual,descending,3,0.8422733877197657,67,1s,True,target,1.0675932623812514,0.8871349456425367,0.4503787593710058
JDB2003WRNO,2023-12-13-16-14-20,18,dual,descending,4,0.6122183647512465,42,s2,False,distractor,1.434555704901868,0.7575500265990097,0.8008641274229831
JDB2003WRNO,2023-12-13-16-14-20,18,dual,descending,5,0.7035311371319475,25,p2,True,target,1.1009373975664403,0.36393583500429677,0.8842704924711597
JDB2003WRNO,2023-12-13-16-14-20,18,dual,descending,6,0.808607245838113,18,2s,True,distractor,1.1176414975222997,0.49352075404782364,0.6340983573927588
